,TSLA,GM,F,RIVN,LCID
2020-11-03 15:53:21.463781,150.19323182468673,35.66399976603787,16.991731524779574,78.48799663762674,32.62676372999912
2020-11-04 15:53:21.463781,151.85272897143577,34.93365393540651,17.11140430598267,82.75794098205297,34.46879144194216
2020-11-05 15:53:21.463781,148.94420365972493,34.0916333686457,16.576740418600004,88.18062051673317,34.96355413148834
2020-11-06 15:53:21.463781,150.58882592051413,34.847361523398696,16.60917917651209,99.28981520481042,33.46741523050774
2020-11-09 15:53:21.463781,157.5672773087061,34.741430591754266,16.522496462978065,94.81782562552728,35.057725823755476
2020-11-10 15:53:21.463781,157.42944042098856,34.39623657314861,16.747745269901905,95.72952561778311,34.30817522999634
2020-11-11 15:53:21.463781,164.85055556486418,34.936208311423954,16.64741103545787,87.747219819394,35.39453150464484
2020-11-12 15:53:21.463781,151.92753260055133,34.62233327246186,16.53855435172881,89.6799371221208,37.33700808411682
2020-11-13 15:53:21.463781,155.7040066929097,35.57410625870672,16.781462947872598,87.70446639761164,37.926338420699594
2020-11-16 15:53:21.463781,156.14175481311491,35.939412774070824,16.894757299029237,94.44348743416597,35.93271926124365
2020-11-17 15:53:21.463781,154.77235719196472,35.67997797293033,17.002429600199093,91.50774951793188,34.77074761734048
2020-11-18 15:53:21.463781,155.22937261386807,36.83813661367965,17.162853504866593,85.3156652098502,36.3735419585274
2020-11-19 15:53:21.463781,146.00454621918112,36.5071192911029,16.636615659606626,83.6988864622365,36.150961561552826
2020-11-20 15:53:21.463781,145.07155429940016,36.9171464671018,16.889255538479297,77.07667150676468,36.2444144623459
2020-11-23 15:53:21.463781,146.654774884532,37.08657360215926,17.09698284068502,79.38465367657281,37.19977571197879
2020-11-24 15:53:21.463781,153.18631239255163,37.81443912162335,16.750193409753326,72.81927911358835,38.098942657074275
2020-11-25 15:53:21.463781,150.83519254822346,38.703935616830925,16.669263016592073,72.89488760755997,38.46309210081354
2020-11-26 15:53:21.463781,147.20688093874108,38.7263863082663,16.656992009424222,66.82912375567614,38.17448840506609
2020-11-27 15:53:21.463781,145.0204596336751,38.292601674418464,16.61301862176324,65.96623197857855,37.74909497891669
2020-11-30 15:53:21.463781,149.03202480136568,38.56063388534935,16.72477770952761,70.2959339415539,38.87501680825874
2020-12-01 15:53:21.463781,150.53166451217433,38.172492934965604,17.204399773351657,71.302987562261,39.620442673765105
2020-12-02 15:53:21.463781,148.16940028711593,39.3291503414825,17.5774829382282,68.83307031250851,39.25571668787506
2020-12-03 15:53:21.463781,150.48054999971276,39.413630534962806,17.11705160269999,68.74027372755168,40.73463384795369
2020-12-04 15:53:21.463781,150.9488946002682,39.20159216826817,17.33086753777132,68.7829390888209,40.54252141100437
2020-12-07 15:53:21.463781,155.36556109661907,39.31410875796541,17.792365427696186,70.07641696649902,39.32591428889585
2020-12-08 15:53:21.463781,152.12438802334222,38.52362412698193,17.930899816980546,66.23802786082584,38.2733965231881
2020-12-09 15:53:21.463781,150.6594507950589,37.96602507915338,18.323041576097324,67.80142356182029,36.954651079630246
2020-12-10 15:53:21.463781,148.91733871512324,38.653445849677034,19.06137602895467,60.460179319810415,36.59492155041782
2020-12-11 15:53:21.463781,142.40883964549715,38.276442782644246,19.45259534981163,58.93081598241066,38.1677840774273
2020-12-14 15:53:21.463781,143.70242576499433,37.679190002015304,19.55056196414409,57.773947862470955,37.08464605451457
2020-12-15 15:53:21.463781,144.85659452627706,37.98626753642921,19.96018083165443,59.231762108858476,37.321863616356076
2020-12-16 15:53:21.463781,144.90778738264686,38.66567329175412,20.019018587674424,59.27945754393066,36.456588786779086
2020-12-17 15:53:21.463781,143.91696386674846,39.0865220664163,20.029589847960274,55.940688983120616,36.11714818039276
2020-12-18 15:53:21.463781,137.83487146127013,39.67441131637972,19.889817667291062,53.73104715014864,34.20108137334469
2020-12-21 15:53:21.463781,136.12305061573795,39.22799776311955,20.512732291089982,54.15268544386498,33.930248549823965
2020-12-22 15:53:21.463781,134.75073486146346,38.39529877807793,20.177993765228095,53.97600181960564,33.69342599123628
2020-12-23 15:53:21.463781,131.53446146072793,39.26380061994195,20.79740479280819,52.72025205960462,34.323832621009366
2020-12-24 15:53:21.463781,130.92432947626108,39.07768244715835,21.00636219350445,51.7009928911248,34.58520283877669
2020-12-25 15:53:21.463781,132.53751696723893,38.934560620938676,20.41952586506419,53.135525858722126,33.127653582943864
2020-12-28 15:53:21.463781,140.0637363471841,39.71414390698373,20.57069132630766,52.02989762243383,34.378121086764146
2020-12-29 15:53:21.463781,140.82530971690994,40.04946830095524,19.707739919554665,51.841359496340964,34.62428928090512
2020-12-30 15:53:21.463781,141.94156318509067,40.32734419093696,19.95527229281669,56.3358738702692,34.857787631606264
2020-12-31 15:53:21.463781,141.65294240802982,41.64100884641123,20.30957076213572,53.122064064370775,34.839613395730936
2021-01-01 15:53:21.463781,200.2909280142948,41.24322172243458,20.069976336720067,49.1818035290104,34.2012990477624
2021-01-04 15:53:21.463781,200.17167153832827,41.82135278648822,20.120571822222598,50.71841946631703,34.45517809137954
2021-01-05 15:53:21.463781,200.57339732666597,41.86130041191358,20.907953150767764,49.3365594863456,35.02181400479546
2021-01-06 15:53:21.463781,215.43533717430995,42.034140873062,20.697515980448028,48.703596041666515,32.87352868241161
2021-01-07 15:53:21.463781,214.2351837625409,43.002062144487084,20.260215722148615,47.17692069462758,32.24707003229413
2021-01-08 15:53:21.463781,216.21609230823185,43.33393212196893,20.861605136164822,46.68194017706044,31.952875369968275
2021-01-11 15:53:21.463781,216.03417823061037,43.68816280144701,21.681502596704597,49.66218640382804,32.232973355196236
2021-01-12 15:53:21.463781,208.50315308205757,44.39536974509921,21.68418922620975,51.25063830645599,33.572765425573095
2021-01-13 15:53:21.463781,215.69331851988878,44.15677611156063,22.123928552773286,53.013093456507015,32.65921930566503
2021-01-14 15:53:21.463781,220.60206511734077,43.6053398883016,22.71860909541035,50.004649056586594,32.083480881166174
2021-01-15 15:53:21.463781,225.88128396310884,42.926311521934785,22.382380845094218,47.69712704742075,31.50152844309435
2021-01-18 15:53:21.463781,219.7640520426321,41.66447762030553,22.16625396346547,42.27572151395211,30.611501091189627
2021-01-19 15:53:21.463781,229.0565177116507,42.95370600728923,22.71303981727854,40.90280761416757,30.233402298882254
2021-01-20 15:53:21.463781,219.46923533138573,42.247198060800095,23.479611397369187,42.463991188469905,31.042994694764353
2021-01-21 15:53:21.463781,223.37704150720634,42.11121259574671,23.745109855137272,43.33780928093703,29.89178875661416
2021-01-22 15:53:21.463781,238.1006418328953,41.94056956119199,23.32847134110937,42.94947951828824,30.333395212306066
2021-01-25 15:53:21.463781,231.07284191808947,42.1381557980437,24.256739728622698,42.90687314718439,28.52047197980881
2021-01-26 15:53:21.463781,227.19337571394084,42.657974539907144,24.000360108175165,41.72026547634118,27.95443102445723
2021-01-27 15:53:21.463781,227.9180182899465,43.21283117974186,23.840691577501183,42.05779724709121,27.626466131183925
2021-01-28 15:53:21.463781,224.52106669330254,42.8392060590959,24.00511502662759,43.34203760314037,29.240406728946304
2021-01-29 15:53:21.463781,214.1212726778833,42.736099556694136,24.752471275760723,40.53627036328557,28.953322056964797
2021-02-01 15:53:21.463781,143.06968045009353,42.92151864010171,25.176469215920484,41.01808072376556,26.716865500111837
2021-02-02 15:53:21.463781,138.5387908002713,42.76569777984399,25.38662500935346,42.54384646795208,24.8423805144121
2021-02-03 15:53:21.463781,140.53482623860214,43.80106317659958,25.623120984308787,41.833193564806884,24.867000195956248
2021-02-04 15:53:21.463781,136.68659945392164,44.12802165603976,25.646701772742876,43.00151201896317,25.396219195609053
2021-02-05 15:53:21.463781,143.06959466976699,44.61886500106559,25.934272861360306,47.83858774468986,25.724870525820133
2021-02-08 15:53:21.463781,139.73641665695175,45.0669820351418,24.623523549520815,47.63413941160221,25.870600726365467
2021-02-09 15:53:21.463781,138.41425227375257,45.86476261215531,24.478684310630918,48.378769711721844,26.917818995781133
2021-02-10 15:53:21.463781,141.82000644482872,45.99388675068095,24.59805311408762,46.94568008736829,26.40407377357896
2021-02-11 15:53:21.463781,136.6115348874365,45.10379101312183,24.03302890546461,47.281343883158726,27.22581791079729
2021-02-12 15:53:21.463781,137.57106671816393,45.378713019917846,24.219920946186292,48.147106187988356,25.665219844154727
2021-02-15 15:53:21.463781,142.99333162329418,44.939884827865974,24.122086406072523,48.51753527124566,24.84718782239126
2021-02-16 15:53:21.463781,136.12614879246385,44.58803922440992,24.97020723996336,46.533759372122596,23.27072199183204
2021-02-17 15:53:21.463781,136.9073789051832,44.98467035635288,25.757028320948663,46.913217556603925,23.042213147040986
2021-02-18 15:53:21.463781,138.00215654645746,45.82472516003293,25.51836082764807,49.65237888218599,23.000296075407334
2021-02-19 15:53:21.463781,141.26655424804514,45.843929094913705,25.442654122685944,50.53844696268875,23.087548899827205
2021-02-22 15:53:21.463781,136.05261461788223,46.060885268799524,25.4062978086923,52.47808665934021,23.132937112802587
2021-02-23 15:53:21.463781,130.69027789981814,47.2415742663416,25.17806822039415,51.97532146260933,22.377314374914686
2021-02-24 15:53:21.463781,132.76279660313625,47.41690181189824,25.277534170855997,53.52917617082047,22.22384114065627
2021-02-25 15:53:21.463781,133.97220463545807,49.27209979364092,24.895448029415473,54.12178234563285,21.05463078163867
2021-02-26 15:53:21.463781,135.00577145857287,49.694984719027644,24.333749295573,52.05777082570792,22.054999751460787
2021-03-01 15:53:21.463781,136.435947846672,48.387438041348325,24.63802395915635,52.7158247874651,21.81621219782991
2021-03-02 15:53:21.463781,133.67984051280942,48.93906085037993,24.949463159935405,50.61942890289703,21.43855143941327
2021-03-03 15:53:21.463781,134.6380055967618,49.223757757336124,24.549365704801552,49.33292543686367,22.62652399291812
2021-03-04 15:53:21.463781,135.8486939968885,50.180977290119245,24.990201331198215,49.70159691498968,21.63822845324305
2021-03-05 15:53:21.463781,132.96455251987666,50.6927088593514,24.67578574910192,50.2875673577313,20.781450918441642
2021-03-08 15:53:21.463781,140.43360161970128,50.59249749694847,24.80196056184829,47.89039429333285,19.979957917561055
2021-03-09 15:53:21.463781,142.45795024951394,49.668452164873344,25.210123456835632,49.90463702036392,19.928499568721858
2021-03-10 15:53:21.463781,137.39512220946685,49.517691085251975,25.194436424890846,51.04147718434006,20.2255758448859
2021-03-11 15:53:21.463781,140.1288191327681,48.890905717662136,25.424834966726824,49.59755782192608,20.745143409552576
2021-03-12 15:53:21.463781,136.05941515221537,48.47006004946448,25.16350343911982,46.54218003222379,22.608468790725247
2021-03-15 15:53:21.463781,139.29933516106118,48.902833514560704,25.065885863336472,46.2677588139365,20.823979276649617
2021-03-16 15:53:21.463781,144.16894284438166,50.13266972733484,24.96393817766288,45.43781939015434,21.263484886045294
2021-03-17 15:53:21.463781,140.64826956551525,50.434472056138546,24.592435660815514,45.63890983434712,20.844603376237565
2021-03-18 15:53:21.463781,144.7413147849965,49.53480954022481,24.50671913794017,44.97145600105056,20.41260876382819
2021-03-19 15:53:21.463781,146.56265667044227,49.87011264854924,23.748913399854494,41.35582853997041,19.96573543288842
2021-03-22 15:53:21.463781,150.20646883152799,50.77024186538138,23.51681348938665,40.709276581340205,19.32669336721436
2021-03-23 15:53:21.463781,158.78382740616044,50.31093650650287,23.38400205315569,40.20754433684114,20.462298351715262
2021-03-24 15:53:21.463781,157.646674243874,50.21482966270458,23.265361096091773,41.2226417323327,21.061442764262292
2021-03-25 15:53:21.463781,154.113483591674,50.23091462361654,23.154153858507225,40.06725406639456,21.074329402825594
2021-03-26 15:53:21.463781,150.03172126475283,49.64454531278908,23.126709610469973,42.75364272630154,22.066625821816135
2021-03-29 15:53:21.463781,146.38980497064017,50.1322635779207,23.34962404123008,39.48018347708189,20.894038121384956
2021-03-30 15:53:21.463781,146.08047580551332,50.04632573729949,23.75918442040476,41.54684079403154,19.916726182778394
2021-03-31 15:53:21.463781,147.60476118477058,50.366271230050266,23.4516145425327,41.16989632714599,18.394513294045144
2021-04-01 15:53:21.463781,148.85950851772145,49.70081278104735,22.88844706970319,42.58134014066397,17.940545739414215
2021-04-02 15:53:21.463781,152.58330317659284,49.37965236606711,22.41257592457855,42.71300417210729,18.03849122376832
2021-04-05 15:53:21.463781,152.67333598553645,49.91965443618266,22.195307104135622,44.655686486274234,18.099822999959827
2021-04-06 15:53:21.463781,159.3613475485815,49.64547086990468,22.040196834982236,43.95930433979449,18.190810210842923
2021-04-07 15:53:21.463781,158.127937730609,50.93647442053846,21.701881547600905,42.02312482438828,17.288782703428474
2021-04-08 15:53:21.463781,171.0636055358913,50.63622719278931,21.140403235289828,44.406683671008665,17.771319820667653
2021-04-09 15:53:21.463781,174.30868562824128,50.81194861780743,20.948608691115226,44.200671036862765,17.916812960959554
2021-04-12 15:53:21.463781,169.8612471543098,51.52783117412781,21.025668826968165,44.5879722980828,18.372919474161353
2021-04-13 15:53:21.463781,164.43812534507504,50.43670430679911,21.27693796022844,46.78571686639036,17.15210004272551
2021-04-14 15:53:21.463781,166.85111875494306,49.109607076369585,21.040796692754714,44.84980766368702,17.33566490575426
2021-04-15 15:53:21.463781,165.76593850674263,47.99065230494542,20.868052668383942,45.91362877190453,16.611523266266154
2021-04-16 15:53:21.463781,169.3498005543676,48.9043348908758,20.4823282886828,44.82566905451813,16.377195905723408
2021-04-19 15:53:21.463781,171.78795143456907,48.50440149068015,20.470473456922434,44.58420329580214,16.680219418596117
2021-04-20 15:53:21.463781,171.44697513354004,50.37051080950758,20.12414226386936,44.708644878940696,16.73006452161169
2021-04-21 15:53:21.463781,167.12585788281936,49.94922626407737,20.355822583963477,42.02125855673062,16.22809735055197
2021-04-22 15:53:21.463781,159.56417879478494,50.09249410871456,19.629784745723555,40.70794792087827,16.228414779705815
2021-04-23 15:53:21.463781,157.4586578811589,51.25622536383538,19.489577173792505,42.90385332375276,15.35526543465593
2021-04-26 15:53:21.463781,161.53557175569162,52.80372222401582,19.60792074714665,44.420403609294155,15.970387523038704
2021-04-27 15:53:21.463781,162.6053915310644,54.44182852960608,19.680993395716843,44.30466255666157,15.852447158506621
2021-04-28 15:53:21.463781,156.56099735363384,55.43405771936282,20.742009000491496,44.731092201966796,16.46988805506595
2021-04-29 15:53:21.463781,157.40571090732118,56.291120242595795,20.888157206100715,44.200147546772115,16.16307694941785
2021-04-30 15:53:21.463781,159.25672673193756,56.79705944078698,20.46974460871414,46.594174964541295,15.863653369396058
2021-05-03 15:53:21.463781,155.0657708116717,57.46586845137253,20.431685520801047,46.21610502447131,15.43618283847784
2021-05-04 15:53:21.463781,155.8119090272305,56.996499550215496,19.706872975219838,46.640076953136756,15.906462937187428
2021-05-05 15:53:21.463781,156.11515975532896,56.30268211580602,19.67609093844408,48.77345030997745,15.508322730231393
2021-05-06 15:53:21.463781,150.7933330680373,56.30546251897377,19.34924900830363,47.251969385405445,15.855101855556814
2021-05-07 15:53:21.463781,152.44205019254687,56.167358206952414,19.70445875838591,50.19347854143284,15.639697074987506
2021-05-10 15:53:21.463781,155.0371528900603,55.79112560983306,19.488876107787036,47.11569191644089,14.55494777511659
2021-05-11 15:53:21.463781,160.10555575591638,56.379488315706574,19.44433782226151,50.182249010591754,14.261505584039945
2021-05-12 15:53:21.463781,165.19916376300077,57.193020547206174,19.19815001167553,49.42916282752886,13.670098239506828
2021-05-13 15:53:21.463781,158.40450876990099,57.27458370222395,19.86676450119381,48.94436407427439,13.683585094575282
2021-05-14 15:53:21.463781,153.97951822885892,58.549684965093476,19.74011675177534,45.23925580096857,13.110731783364376
2021-05-17 15:53:21.463781,156.38946060197455,57.55285686418109,20.46460155746428,44.41174889313333,13.533017028431713
2021-05-18 15:53:21.463781,158.83125972593592,57.3914273227627,20.798850615923314,42.56012265610777,13.487171834109747
2021-05-19 15:53:21.463781,161.31719616292867,56.78007462375183,21.000419235429224,41.52140652421694,13.400640030300297
2021-05-20 15:53:21.463781,179.99481485139245,55.1960213051336,21.156340269984337,41.2892006063344,13.70558800759608
2021-05-21 15:53:21.463781,183.11353376754172,55.13308623380467,21.324024279767105,42.86692969063523,14.165228786058371
2021-05-24 15:53:21.463781,189.38827959024937,55.03791480425135,20.502975743272952,43.218615728387405,14.152431120701564
2021-05-25 15:53:21.463781,194.8464598275887,56.29287536616793,20.38964210275062,43.74618822889212,13.767598065290173
2021-05-26 15:53:21.463781,198.69306749794214,56.83115770677701,20.735310955910464,41.82482171435568,12.910029022763702
2021-05-27 15:53:21.463781,196.85355171228125,55.963754978527845,20.71606975537418,40.34714392131129,12.597454737355704
2021-05-28 15:53:21.463781,201.37509602345577,57.52578108537325,20.134905341143423,43.24604589453051,12.322799629491106
2021-05-31 15:53:21.463781,196.7465384890549,58.58514741948162,20.11480891337384,41.96993978229795,12.36650873353758
2021-06-01 15:53:21.463781,195.3880905629758,59.10254013077733,20.801369790373613,44.746181212551306,12.214646264592739
2021-06-02 15:53:21.463781,192.58214047591238,58.90766360167159,21.321150972130955,44.306664176395515,12.506303362097356
2021-06-03 15:53:21.463781,193.0936818143868,58.06577951098448,21.29577709278815,44.30628834271257,12.235486685300865
2021-06-04 15:53:21.463781,206.54067889421563,57.74739894005804,21.702078916029258,46.19881401072394,12.208612162649795
2021-06-07 15:53:21.463781,195.01200041339135,58.69625969326448,21.54408473438894,48.544590987034596,12.7120899626976
2021-06-08 15:53:21.463781,199.0658719893443,60.36140182764642,20.810994861763408,48.324562511336914,12.861633495201048
2021-06-09 15:53:21.463781,189.47458442865945,61.76472310874846,20.42725427292971,47.569263026706025,12.832034838501718
2021-06-10 15:53:21.463781,186.82990652107233,61.31799484338182,21.06678616113582,47.45810231943038,12.559122409792604
2021-06-11 15:53:21.463781,192.9707286495009,60.294336202851525,20.952396427153303,48.094909427376905,12.27826151343329
2021-06-14 15:53:21.463781,193.38144765890448,60.42778527753613,20.85145449457699,49.804786740125685,11.910264042301835
2021-06-15 15:53:21.463781,187.16764858755246,58.83088494218527,20.727455817194485,49.80823295045745,11.682358277787339
2021-06-16 15:53:21.463781,183.1886307186257,59.121951669832995,21.517850330590903,51.03627744323375,11.989000373459135
2021-06-17 15:53:21.463781,186.96010587677353,58.9969655703976,22.21866903479645,54.375805089409496,11.89349492352582
2021-06-18 15:53:21.463781,182.90101521410793,58.5904441751256,23.205746841606835,55.199728195109685,11.3292430543402
2021-06-21 15:53:21.463781,184.12531029074148,57.194787803964154,23.133091871170645,55.88233433999791,12.028097894609665
2021-06-22 15:53:21.463781,184.41386322768392,57.64113601941477,23.271022694915292,52.4815348041509,12.160392317499397
2021-06-23 15:53:21.463781,180.84582187885474,57.18631790966758,22.566309782297125,46.95369644121756,11.559145808879409
2021-06-24 15:53:21.463781,192.51369097012108,56.188488000036536,23.234017293544724,47.67842811538983,11.378075113576054
2021-06-25 15:53:21.463781,196.21333643119343,53.77328578527752,22.692534788625263,47.492817460789404,11.419958074304645
2021-06-28 15:53:21.463781,184.3317795881701,53.75646961106641,22.792053155804844,46.51012899457521,12.09899704106344
2021-06-29 15:53:21.463781,185.39972961368798,55.19089509452063,22.292997207706495,46.95854283010704,11.62733051427784
2021-06-30 15:53:21.463781,181.755958610709,56.57170992955385,22.031559727082946,46.84038813164038,12.022211229552061
2021-07-01 15:53:21.463781,186.44035493995946,56.189486347984555,21.66373735993102,48.948730679502845,12.608679037634491
2021-07-02 15:53:21.463781,182.04490757782733,55.687535501455,21.401443546901405,49.11243651439436,12.32872978928603
2021-07-05 15:53:21.463781,181.45470101286338,56.08467750041533,21.171753537152835,47.640196373977666,12.206515378636057
2021-07-06 15:53:21.463781,184.2399614247469,55.25037408749559,20.94065588886438,49.52230091701641,11.761333708782157
2021-07-07 15:53:21.463781,189.06201052434716,55.50601085532836,21.29071409540108,49.087235469647865,11.675227338844872
2021-07-08 15:53:21.463781,182.29190936815857,56.149392360134996,20.82131227427104,50.1161759530941,11.657940423969936
2021-07-09 15:53:21.463781,180.49906168100856,57.1883806241845,20.914192578310136,49.154124377360816,11.924764449126208
2021-07-12 15:53:21.463781,177.96334600291434,57.10818472054493,21.424690933215725,47.871542102783316,12.377385834675119
2021-07-13 15:53:21.463781,174.51087898400488,56.9394239667995,21.2058606978074,48.02792546757508,12.050828780345338
2021-07-14 15:53:21.463781,183.78851029812643,56.19524056805419,20.902439231051925,48.04776800046697,11.21864220193984
