,TSLA,GM,F,RIVN,LCID
2020-10-22 15:53:21.463781,-26.220037298765796,-11.950820527339168,16.362907420932828,14.450439409943328,15.285218515164312
2020-10-23 15:53:21.463781,-27.265885028094093,-10.361658525862993,17.654070096639664,16.030137542876165,9.328761648132655
2020-10-26 15:53:21.463781,-27.656450445726676,-10.565849611726708,19.132113314580735,16.42091636863001,4.4748989419695295
2020-10-27 15:53:21.463781,-30.043067706284752,-10.593535571080059,17.4779119356953,18.0655664736171,1.6169234312133351
2020-10-28 15:53:21.463781,-32.539564694129176,-11.836197753420096,18.851291147136372,18.95850766917755,1.8774429649136337
2020-10-29 15:53:21.463781,-30.881672236788805,-12.413603104197446,19.47631169702324,21.35547872276269,-0.42884272954660796
2020-10-30 15:53:21.463781,-28.0556172866258,-13.567294689786513,18.194708761290368,28.368882215205417,1.8480411694645316
2020-11-02 15:53:21.463781,-28.196650122469514,-13.782874356734364,15.816501953643991,31.273116263993472,5.488223748726817
2020-11-03 15:53:21.463781,-26.020578739065403,-11.560573867713886,11.276203933664286,25.748327018545282,7.680819047873122
2020-11-04 15:53:21.463781,-25.203174139609363,-13.371682171966803,12.059922343235696,32.58935215329173,13.760216145677528
2020-11-05 15:53:21.463781,-26.6358020727662,-15.459720984338665,8.558491798526614,41.27721410232308,15.393122556057271
2020-11-06 15:53:21.463781,-25.825724271204198,-13.585669706949044,8.770928172978266,59.075638146686174,10.455291038343951
2020-11-09 15:53:21.463781,-22.388406965197927,-13.848356754553093,8.203256579611296,51.91090937120817,15.70392521605648
2020-11-10 15:53:21.463781,-22.45630012561447,-14.704367328522805,9.678375942138828,53.37157537977377,13.23012111701274
2020-11-11 15:53:21.463781,-18.80094364393553,-13.365347841813403,9.02130266404233,40.582847894064635,16.81551298731914
2020-11-12 15:53:21.463781,-25.16632874302953,-14.143693750998022,8.308417192628625,43.679320957834754,23.226429828162054
2020-11-13 15:53:21.463781,-23.306182554247247,-11.783491382674061,9.899187764910655,40.5143511621596,25.171445700963524
2020-11-16 15:53:21.463781,-23.090564631938705,-10.877605929748713,10.64113482930804,51.31116924125989,18.591738754351383
2020-11-17 15:53:21.463781,-23.765077339721998,-11.520951182163685,11.346263963764457,46.60772225132395,14.75678719858764
2020-11-18 15:53:21.463781,-23.539969084116997,-8.64895459653232,12.396855135451833,36.68717037262075,20.04662252680356
2020-11-19 15:53:21.463781,-28.083764497668806,-9.469809863484501,8.95060542856565,34.09687336694973,19.312021950155334
2020-11-20 15:53:21.463781,-28.54332050713726,-8.453026317559386,10.605104656158426,23.48719433981854,19.62045232293379
2020-11-23 15:53:21.463781,-27.763486814277073,-8.032881670463798,11.965478412601339,27.18489219267559,22.773510428800403
2020-11-24 15:53:21.463781,-24.546302132137765,-6.227924030682108,9.69440842882021,16.666279119175044,25.741105802644682
2020-11-25 15:53:21.463781,-25.704373526470114,-4.022154624589014,9.164407885867298,16.787414095637978,26.942938466226263
2020-11-26 15:53:21.463781,-27.491540562979132,-3.966481500995389,9.084046970672176,7.06924457749416,25.99043571126396
2020-11-27 15:53:21.463781,-28.568487778351404,-5.042178683986053,8.796072102079066,5.686775894173701,24.586474444237293
2020-11-30 15:53:21.463781,-26.59254474915631,-4.377513613461104,9.527964965579926,12.623540771060027,28.302447801899987
2020-12-01 15:53:21.463781,-25.853879786975874,-5.340023795593485,12.668935178494213,14.236976117187549,30.76263871759879
2020-12-02 15:53:21.463781,-27.017440475510877,-2.4717499638561513,15.112198731621573,10.279836486466909,29.558903244056502
2020-12-03 15:53:21.463781,-25.879056833930658,-2.262256360223469,12.096905610083697,10.131163876497906,34.439896419447514
2020-12-04 15:53:21.463781,-25.648368259759636,-2.7880681477829294,13.497152875088236,10.199519523616974,33.80585178262183
2020-12-07 15:53:21.463781,-23.472887864717684,-2.5090500149749118,16.51943069529418,12.27184505263359,29.790582218890414
2020-12-08 15:53:21.463781,-25.069365317492853,-4.469290245717195,17.426670839204817,6.122229453281891,26.316870391025617
2020-12-09 15:53:21.463781,-25.79093716873645,-5.852021855333966,19.99474615835335,8.626999638405852,21.96450523911835
2020-12-10 15:53:21.463781,-26.649034713343244,-4.147358921973943,24.829983522337674,-3.1346610130869035,20.777259986666795
2020-12-11 15:53:21.463781,-29.85487154499419,-5.082249431092956,27.392017936957668,-5.584906774479215,25.96830886174604
2020-12-14 15:53:21.463781,-29.217700673118387,-6.5633141888668645,28.0335860396111,-7.438365097987598,22.393538455023275
2020-12-15 15:53:21.463781,-28.64920144076408,-5.801824700872171,30.716116220227786,-5.10275060353953,23.17644728297259
2020-12-16 15:53:21.463781,-28.62398580460711,-4.117037366134513,31.10143552263862,-5.026336101657924,20.320708873812208
2020-12-17 15:53:21.463781,-29.112027438623265,-3.0734184685412447,31.170665060175075,-10.375492390642737,19.200424839015984
2020-12-18 15:53:21.463781,-32.107832713910355,-1.6155733519759297,30.255318813224406,-13.915635797401748,12.876670364290943
2020-12-21 15:53:21.463781,-32.95100995909205,-2.7225876724953246,34.33468968899569,-13.24011454175581,11.982818295385144
2020-12-22 15:53:21.463781,-33.626960027248195,-4.787510868466938,32.1425392060422,-13.523185471247901,11.201213129492249
2020-12-23 15:53:21.463781,-35.21117285703193,-2.6338039092595245,36.198965575729524,-15.535065481424738,13.281796505426623
2020-12-24 15:53:21.463781,-35.51170045441615,-3.095338916598933,37.567395055645456,-17.16805575669451,14.144418350388467
2020-12-25 15:53:21.463781,-34.71710621392985,-3.450251777212132,33.7242953183426,-14.869741002131963,9.333947444676593
2020-12-28 15:53:21.463781,-31.00997941968734,-1.5170446525922476,34.714254385699796,-16.641106140416916,13.460969239373032
2020-12-29 15:53:21.463781,-30.634857608567234,-0.6855087293770934,29.062919995049196,-16.943169576242,14.273418582740248
2020-12-30 15:53:21.463781,-30.08503399432533,0.003566652161701711,30.68397096369946,-9.742353050223851,15.04405258916206
2020-12-31 15:53:21.463781,-30.22719751122579,3.2611863533329455,33.00421647062939,-14.891308607254638,14.984070648543636
2021-01-01 15:53:21.463781,-1.3443764522712898,2.274755633332526,31.43514988638867,-21.20413593837337,12.877388773256593
2021-01-04 15:53:21.463781,-1.403117615015026,3.7084024443904795,31.766491842603763,-18.74227053647686,13.715286873785892
2021-01-05 15:53:21.463781,-1.2052429107706653,3.8074643861564894,36.92292955826431,-20.956196080500554,15.58540245630271
2021-01-06 15:53:21.463781,6.115178225295526,4.236073383932504,35.54480929750259,-21.970288650601056,8.495237922143971
2021-01-07 15:53:21.463781,5.524028719100427,6.636320197179324,32.68099799894213,-24.416227889908516,6.427684391474586
2021-01-08 15:53:21.463781,6.499748237221659,7.45928987392821,36.619403627587,-25.209253252477183,5.45672930500265
2021-01-11 15:53:21.463781,6.410144344834801,8.3377095188645,41.98878442851755,-20.4344979628295,6.381159956862681
2021-01-12 15:53:21.463781,2.7006504134317932,10.091438115311213,42.00637874680544,-17.889584372703116,10.80298703986493
2021-01-13 15:53:21.463781,6.242249934254529,9.499774696530494,44.886163123634624,-15.065894177279148,7.787934880730374
2021-01-14 15:53:21.463781,8.660110100017281,8.132325631548554,48.7806333982715,-19.885826732889132,5.887777524628102
2021-01-15 15:53:21.463781,11.260450675787137,6.4484741442509375,46.578726941835626,-23.582787346506993,3.967111543255797
2021-01-18 15:53:21.463781,8.2473370241412,3.319384113226853,45.163345647669395,-32.26860817424802,1.0296803281583111
2021-01-19 15:53:21.463781,12.824448948089472,6.516406865758051,48.74416106299153,-34.46820089459081,-0.21819052944791473
2021-01-20 15:53:21.463781,8.102121627874093,4.764411639330879,53.76431897635785,-31.966974833952143,2.453774517559104
2021-01-21 15:53:21.463781,10.026956960165002,4.427195495024305,55.50302703489742,-30.567000723852345,-1.3456460850674534
2021-01-22 15:53:21.463781,17.279237357481424,4.004035665826944,52.77452628228274,-31.189157232828446,0.11182439037569214
2021-01-25 15:53:21.463781,13.817612861366646,4.494009126836329,58.853611409273455,-31.25741836976862,-5.871516775843855
2021-01-26 15:53:21.463781,11.906736711372945,5.783053303731722,57.17462119643078,-33.15852345370668,-7.7396687688303984
2021-01-27 15:53:21.463781,12.263667830988933,7.158984302346205,56.128976851405895,-32.61775215993315,-8.822078554209945
2021-01-28 15:53:21.463781,10.590459856714428,6.23247040947652,57.20576041697627,-30.56022638298568,-3.495456309360301
2021-01-29 15:53:21.463781,5.467920490947953,5.976787368798542,62.100080119965796,-35.05544286868768,-4.442945703983736
2021-02-01 15:53:21.463781,-29.529366729126615,6.4365887774491926,64.87677660836464,-34.28351786912008,-11.824109088738455
2021-02-02 15:53:21.463781,-31.761109065440817,6.050184909373946,66.2530541757088,-31.83903593592111,-18.01062762375021
2021-02-03 15:53:21.463781,-30.777938620607504,8.617679361117636,67.80182949035178,-32.97759746748835,-17.929373243287884
2021-02-04 15:53:21.463781,-32.67342743160662,9.428469527124506,67.95625640198712,-31.105794168528668,-16.18274780995037
2021-02-05 15:53:21.463781,-29.52940898122304,10.645660645330901,69.83951468297825,-23.356148283433498,-15.098072519714256
2021-02-08 15:53:21.463781,-31.171204535869414,11.756899249912255,61.25562153957163,-23.683702010740348,-14.617107031240018
2021-02-09 15:53:21.463781,-31.822451963550236,13.73523193478816,60.30709191733714,-22.49070411935995,-11.160885571282853
2021-02-10 15:53:21.463781,-30.144908178971953,14.055433392447103,61.0888196239805,-24.786706443920536,-12.856441611301506
2021-02-11 15:53:21.463781,-32.71040135591936,11.848177987867214,57.388564062944795,-24.2489278972694,-10.144371162766708
2021-02-12 15:53:21.463781,-32.23777280497695,12.529928343174523,58.61249093623584,-22.861860242444653,-15.294942620336238
2021-02-15 15:53:21.463781,-29.566973230777506,11.441724167245448,57.971787767075035,-22.268383029442518,-17.994761665823912
2021-02-16 15:53:21.463781,-32.94948391615148,10.569219023095755,63.52599904535443,-25.44665883187074,-23.19770282297946
2021-02-17 15:53:21.463781,-32.56467994790041,11.552783119252986,68.67876778698287,-24.838715784320108,-23.951869548506078
2021-02-18 15:53:21.463781,-32.025434501704694,13.63594724118309,67.1157715368289,-20.450210931582912,-24.090211942589423
2021-02-19 15:53:21.463781,-30.417517488434274,13.683569072482982,66.61998011449941,-19.03061069306261,-23.80224419698268
2021-02-22 15:53:21.463781,-32.98570402815226,14.221576016185079,66.38188827528144,-15.923047023183546,-23.65244570673847
2021-02-23 15:53:21.463781,-35.626985277574285,17.149443279204803,64.88724823967796,-16.728544488788998,-26.14629020753866
2021-02-24 15:53:21.463781,-34.60614211199873,17.584219737704476,65.53863526117763,-14.239060257339398,-26.652810673485984
2021-02-25 15:53:21.463781,-34.010434134931366,22.184731344463216,63.03641261640722,-13.289625461499643,-30.511652762151698
2021-02-26 15:53:21.463781,-33.50133878835951,23.233399479460548,59.35793507189182,-16.59644951990783,-27.21005193799526
2021-03-01 15:53:21.463781,-32.79688879279562,19.990951112094415,61.350582464382164,-15.542158566847352,-27.998142340285725
2021-03-02 15:53:21.463781,-34.1544414801908,21.35886287163553,63.3901492953604,-18.900866733015796,-29.244567518249454
2021-03-03 15:53:21.463781,-33.682486136251136,22.064852980373107,60.76997336179601,-20.9620183165396,-25.323803000309354
2021-03-04 15:53:21.463781,-33.086147499146314,24.438561670293257,63.65693723552495,-20.371357023350523,-28.585556879861972
2021-03-05 15:53:21.463781,-34.5067648912339,25.707551312889755,61.597878546759375,-19.43255356277461,-31.41325096109887
2021-03-08 15:53:21.463781,-30.827797982661743,25.459047627352803,62.424177748461204,-23.27314722467878,-34.05848490186526
2021-03-09 15:53:21.463781,-29.83068154642502,23.16760417106487,65.09717299173765,-20.04605946624305,-34.22831716582226
2021-03-10 15:53:21.463781,-32.32443631683641,22.793747524242704,64.99444106219553,-18.224688621889552,-33.24785164978877
2021-03-11 15:53:21.463781,-30.977922137524494,21.239447990219418,66.50328523678543,-20.538041643390915,-31.533079649200346
2021-03-12 15:53:21.463781,-32.98235434595874,20.19583679602288,64.7918657550284,-25.433167801834568,-25.38339208417598
2021-03-15 15:53:21.463781,-31.386494104627015,21.26902648729354,64.1525834514835,-25.872827502378815,-31.272891087147126
2021-03-16 15:53:21.463781,-28.98791226573062,24.318768793483912,63.48494393251887,-27.202502083693226,-29.822354209278778
2021-03-17 15:53:21.463781,-30.72206079196643,25.067176850344786,61.052031797208215,-26.880328146022148,-31.204823657777382
2021-03-18 15:53:21.463781,-28.705983816637072,22.83619779185151,60.49068763601713,-27.94967895754382,-32.6305713682602
2021-03-19 15:53:21.463781,-27.808860710844552,23.66768093101481,55.5279358569917,-33.74240044147043,-34.105424549668484
2021-03-22 15:53:21.463781,-26.014058697559893,25.899817312345384,54.00794968415576,-34.778263638535854,-36.21450817215957
2021-03-23 15:53:21.463781,-21.78918108097394,24.7608339502666,53.13818826865748,-35.582106175736904,-32.4665766930264
2021-03-24 15:53:21.463781,-22.349299082357575,24.522508631495143,52.361227114705834,-33.95578362054057,-30.489170609943116
2021-03-25 15:53:21.463781,-24.089613186254088,24.56239604518251,51.63294823210276,-35.80687005762173,-30.44663976603983
2021-03-26 15:53:21.463781,-26.10013264176979,23.108320066846822,51.45322012511462,-31.502914113064584,-27.17168145207971
2021-03-29 15:53:21.463781,-27.89400082375093,24.317761625994393,52.91305202163701,-36.747436100970965,-31.04167006121029
2021-03-30 15:53:21.463781,-28.046364497780697,24.104653355541082,55.59519917125084,-33.43637311987724,-34.26717384961261
2021-03-31 15:53:21.463781,-27.295560025275677,24.898052748713905,53.58097193348921,-34.04028885375179,-39.29105951539542
2021-04-01 15:53:21.463781,-26.67751964893731,23.247851881430815,49.89287584604849,-31.778966029447787,-40.78932635265675
2021-04-02 15:53:21.463781,-24.843321327141933,22.451439729580525,46.776469815632325,-31.568022542649988,-40.46606873309722
2021-04-05 15:53:21.463781,-24.798974621107128,23.79053443305077,45.35361014198598,-28.455584190287986,-40.263650376541385
2021-04-06 15:53:21.463781,-21.504716825269576,23.11061525921709,44.33781714188196,-29.571282050302294,-39.96335772502827
2021-04-07 15:53:21.463781,-22.112247160708854,26.31204005457959,42.122243004683526,-32.673302044442266,-42.940394050356204
2021-04-08 15:53:21.463781,-15.740633698289209,25.567488330315857,38.44520896645487,-28.854520190490884,-41.34783671199111
2021-04-09 15:53:21.463781,-14.142231797878324,26.003241529331667,37.18917636143089,-29.18458013848695,-40.86765361316681
2021-04-12 15:53:21.463781,-16.332869287982486,27.778483871032766,37.69383119191843,-28.564071427130123,-39.36232739322423
2021-04-13 15:53:21.463781,-19.004090940254017,25.07271237548774,39.33935361993763,-25.042989038510676,-43.39149919139735
2021-04-14 15:53:21.463781,-17.81554300237588,21.78178263538888,37.7929012293593,-28.144575955344376,-42.785664822934635
2021-04-15 15:53:21.463781,-18.350061141111805,19.007003628493123,36.661627512129755,-26.440191459164787,-45.175609639160854
2021-04-16 15:53:21.463781,-16.584788252704964,21.272749593523542,34.13557861150913,-28.183249253804988,-45.94897969563901
2021-04-19 15:53:21.463781,-15.383848710537817,20.280996547413466,34.05794316425397,-28.570109875703487,-44.94888602018523
2021-04-20 15:53:21.463781,-15.55180054902856,24.908566038774094,31.789874108986616,-28.370737722488006,-44.78437808545226
2021-04-21 15:53:21.463781,-17.68021705305649,23.86386651879122,33.30711244980038,-32.67629205623736,-46.44106204473676
2021-04-22 15:53:21.463781,-21.404809938484703,24.219141475219086,28.55240370021106,-34.7803923312968,-46.440014406927546
2021-04-23 15:53:21.463781,-22.44190872616286,27.104957004892192,27.634206143682416,-31.26225653306347,-49.321741733736744
2021-04-26 15:53:21.463781,-20.433777432199783,30.942432755051954,28.409219778025086,-28.832539004066117,-47.29160319962914
2021-04-27 15:53:21.463781,-19.906825272811112,35.00460140019761,28.887761175198868,-29.01797173721522,-47.68085158346263
2021-04-28 15:53:21.463781,-22.884061847900107,37.46512687993795,35.83618715765542,-28.33477409190117,-45.64306009407781
2021-04-29 15:53:21.463781,-22.467988373257775,39.590466668280875,36.79328899911247,-29.18541884002005,-46.655654276650516
2021-04-30 15:53:21.463781,-21.55624902397877,40.84509241523557,34.053170050828506,-25.34986492709621,-47.64386679462537
2021-05-03 15:53:21.463781,-23.620553052493555,42.50360199005379,33.803927010354926,-25.95558382038505,-49.05468330309137
2021-05-04 15:53:21.463781,-23.253034005882068,41.33966310111852,29.05724251159434,-25.276323767683607,-47.502578821321976
2021-05-05 15:53:21.463781,-23.103664336629148,39.619137749439325,28.855655745892594,-21.858372717572983,-48.816594024781956
2021-05-06 15:53:21.463781,-25.72499189975388,39.62603258070292,26.715218838721476,-24.295989793453852,-47.67209006622929
2021-05-07 15:53:21.463781,-24.912897125492805,39.28356212921997,29.04143218147228,-19.583296501154233,-48.3830083598878
2021-05-10 15:53:21.463781,-23.63464914226259,38.3505822279252,27.62961497157721,-24.51432462765447,-51.96309659782443
2021-05-11 15:53:21.463781,-21.138148426631375,39.80960141832581,27.337940674830776,-19.601287719900583,-52.931568240915475
2021-05-12 15:53:21.463781,-18.629232625858062,41.826994985114084,25.725695037780973,-20.80783307304751,-54.883439035618274
2021-05-13 15:53:21.463781,-21.97601888213876,42.02925492989402,30.104347218115723,-21.584545879769877,-54.8389272473156
2021-05-14 15:53:21.463781,-24.155599382101045,45.1912453036188,29.27495082779039,-27.520627659788477,-56.72956262433153
2021-05-17 15:53:21.463781,-22.96855426782184,42.71931546468972,34.01948900902967,-28.846405023389664,-55.33585954556517
2021-05-18 15:53:21.463781,-21.765817740805925,42.31900321431126,36.20843404617797,-31.81295929339617,-55.48716624931461
2021-05-19 15:53:21.463781,-20.541340867474776,40.80297354238327,37.52847554860266,-33.47712224095483,-55.772754350696665
2021-05-20 15:53:21.463781,-11.341462788295898,36.87484525109308,38.5495781250764,-33.84914735241674,-54.766309205418295
2021-05-21 15:53:21.463781,-9.805301553270596,36.71877914441861,39.647714594675776,-31.321413159437984,-53.249318556201274
2021-05-24 15:53:21.463781,-6.714602599104547,36.48277346168249,34.27079557655674,-30.757964826219652,-53.29155575443907
2021-05-25 15:53:21.463781,-4.026112510765801,39.59481901581703,33.528591212221315,-29.912722723458995,-54.561652260066204
2021-05-26 15:53:21.463781,-2.1314212133391353,40.929649141795906,35.792322706662375,-32.99101029790048,-57.391958620008495
2021-05-27 15:53:21.463781,-3.0374960848246424,38.77866775958461,35.66631508044242,-35.35844886568154,-58.42357350356158
2021-05-28 15:53:21.463781,-0.8103569036343128,42.652173070242696,31.860359826110617,-30.714018010781597,-59.33004057505198
2021-05-31 15:53:21.463781,-3.0902066911906667,45.27918493842993,31.72875144990921,-32.75851163510296,-59.185783787510246
2021-06-01 15:53:21.463781,-3.7593259994545325,46.56221305564057,36.224931727386455,-28.31059946751716,-59.68698811086692
2021-06-02 15:53:21.463781,-5.141429314005497,46.078959115705985,39.628897750376055,-29.014764873189456,-58.72440796040151
2021-06-03 15:53:21.463781,-4.88946368471832,43.99125873608754,39.462728165585915,-29.015367009298064,-59.61820673893179
2021-06-04 15:53:21.463781,1.7340109524370817,43.20174002901258,42.123535539788094,-25.983286349998913,-59.70690295883689
2021-06-07 15:53:21.463781,-3.9445735719994324,45.554720654952874,41.08885624586791,-22.22503613383432,-58.04523334519634
2021-06-08 15:53:21.463781,-1.9477920299042828,49.68393262667527,36.28796482117593,-22.57755134508588,-57.55168240043999
2021-06-09 15:53:21.463781,-6.672092148267128,53.163882424624646,33.774907458045476,-23.787642705027302,-57.64936930627215
2021-06-10 15:53:21.463781,-7.974758977177565,52.05608768243981,37.96310221090646,-23.965737108871586,-58.55008486895975
2021-06-11 15:53:21.463781,-4.950025694536963,49.51762359210334,37.21398165494705,-22.94548647325523,-59.477033419811065
2021-06-14 15:53:21.463781,-4.7477212747745074,49.84855000698714,36.552928656408355,-20.20603304475418,-60.69156604789843
2021-06-15 15:53:21.463781,-7.808400198488807,45.88856374141479,35.74088062635339,-20.200511752297523,-61.443742377482955
2021-06-16 15:53:21.463781,-9.768311677547459,46.61034970283913,40.91705122041471,-18.23301930649177,-60.43170599257681
2021-06-17 15:53:21.463781,-7.910627771887535,46.300409735895045,45.50660378814306,-12.882646860656365,-60.74691056381349
2021-06-18 15:53:21.463781,-9.909980035777687,45.29231980924053,51.97082264475847,-11.562611230086395,-62.60915788708494
2021-06-21 15:53:21.463781,-9.306939272078807,41.83137742046987,51.49501655664663,-10.468984377453449,-60.30266919520791
2021-06-22 15:53:21.463781,-9.164809170616827,42.938229716583166,52.39830404382031,-15.917522631431469,-59.866046920007086
2021-06-23 15:53:21.463781,-10.922289390028961,41.810373814707646,47.78324891157397,-24.773863166877952,-61.850390725407124
2021-06-24 15:53:21.463781,-5.1751449133205725,39.33595969502619,52.15596143244174,-23.61274555057199,-62.4479933849043
2021-06-25 15:53:21.463781,-3.352841559463393,33.346752111245316,48.60987682322704,-23.91011878332986,-62.30976356987492
2021-06-28 15:53:21.463781,-9.205240420896555,33.30505143810916,49.26160711364922,-25.484517874918033,-60.06867485169545
2021-06-29 15:53:21.463781,-8.679209228521422,36.86213329708292,45.99336741871791,-24.766098600051933,-61.62535507723188
