ICSA,PAYEMS,UNRATE,JTSJOL,CES0500000003
295571.4285714286,140844.14285714287,5.482142857142858,5420.285714285715,24.808928571428574
298000.0,140847.57142857142,5.478571428571429,5411.142857142857,24.810714285714287
296142.85714285716,140851.0,5.475,5402.0,24.8125
294285.71428571426,140854.42857142858,5.4714285714285715,5392.857142857143,24.814285714285717
292428.5714285714,140857.85714285713,5.467857142857143,5383.714285714285,24.81607142857143
290571.4285714286,140861.2857142857,5.464285714285714,5374.571428571428,24.817857142857143
288714.28571428574,140864.7142857143,5.460714285714285,5365.428571428572,24.81964285714286
286857.14285714284,140868.14285714287,5.457142857142857,5356.285714285715,24.821428571428573
285000.0,140871.57142857142,5.453571428571429,5347.142857142857,24.823214285714286
287857.14285714284,140875.0,5.45,5338.0,24.825000000000003
290714.28571428574,140878.42857142858,5.446428571428571,5328.857142857143,24.826785714285716
293571.4285714286,140881.85714285713,5.442857142857143,5319.714285714285,24.82857142857143
296428.5714285714,140885.2857142857,5.439285714285715,5310.571428571428,24.830357142857142
299285.71428571426,140888.7142857143,5.435714285714286,5301.428571428572,24.83214285714286
302142.85714285716,140892.14285714287,5.432142857142857,5292.285714285715,24.833928571428572
305000.0,140895.57142857142,5.428571428571429,5283.142857142857,24.835714285714285
306714.28571428574,140899.0,5.425000000000001,5274.0,24.837500000000002
308428.5714285714,140902.42857142858,5.421428571428572,5264.857142857143,24.839285714285715
310142.85714285716,140905.85714285713,5.417857142857143,5255.714285714285,24.84107142857143
311857.14285714284,140909.2857142857,5.414285714285715,5246.571428571428,24.842857142857145
313571.4285714286,140912.7142857143,5.4107142857142865,5237.428571428572,24.84464285714286
315285.71428571426,140916.14285714287,5.4071428571428575,5228.285714285715,24.84642857142857
317000.0,140919.57142857142,5.4035714285714285,5219.142857142857,24.84821428571429
313571.4285714286,140923.0,5.4,5210.0,24.85
310142.85714285716,140931.8064516129,5.4,5222.5161290322585,24.851290322580645
306714.28571428574,140940.61290322582,5.4,5235.032258064516,24.852580645161293
303285.71428571426,140949.4193548387,5.4,5247.548387096775,24.853870967741937
299857.14285714284,140958.2258064516,5.4,5260.064516129032,24.85516129032258
296428.5714285714,140967.03225806452,5.4,5272.580645161291,24.85645161290323
293000.0,140975.83870967742,5.4,5285.096774193548,24.857741935483872
292571.4285714286,140984.64516129033,5.4,5297.612903225807,24.859032258064516
292142.85714285716,140993.4516129032,5.4,5310.129032258064,24.860322580645164
291714.28571428574,141002.25806451612,5.4,5322.645161290323,24.861612903225808
291285.71428571426,141011.06451612903,5.4,5335.1612903225805,24.862903225806452
290857.14285714284,141019.87096774194,5.4,5347.677419354839,24.8641935483871
290428.5714285714,141028.67741935485,5.4,5360.193548387097,24.865483870967743
290000.0,141037.48387096773,5.4,5372.709677419355,24.866774193548387
289142.85714285716,141046.29032258064,5.4,5385.225806451613,24.868064516129035
288285.71428571426,141055.09677419355,5.4,5397.741935483871,24.86935483870968
287428.5714285714,141063.90322580645,5.4,5410.258064516129,24.870645161290323
286571.4285714286,141072.70967741936,5.4,5422.774193548387,24.871935483870967
285714.28571428574,141081.51612903227,5.4,5435.290322580645,24.873225806451615
284857.14285714284,141090.32258064515,5.4,5447.806451612903,24.87451612903226
284000.0,141099.12903225806,5.4,5460.322580645161,24.875806451612902
281857.14285714284,141107.93548387097,5.4,5472.8387096774195,24.87709677419355
279714.28571428574,141116.74193548388,5.4,5485.354838709677,24.878387096774194
277571.4285714286,141125.5483870968,5.4,5497.870967741936,24.879677419354838
275428.5714285714,141134.35483870967,5.4,5510.387096774193,24.880967741935486
273285.71428571426,141143.16129032258,5.4,5522.903225806452,24.88225806451613
271142.85714285716,141151.96774193548,5.4,5535.419354838709,24.883548387096774
269000.0,141160.7741935484,5.4,5547.935483870968,24.88483870967742
270857.14285714284,141169.5806451613,5.4,5560.451612903225,24.886129032258065
272714.28571428574,141178.38709677418,5.4,5572.967741935484,24.88741935483871
274571.4285714286,141187.1935483871,5.4,5585.483870967742,24.888709677419357
276428.5714285714,141196.0,5.4,5598.0,24.89
278285.71428571426,141207.4,5.406666666666667,5596.833333333333,24.892666666666667
280142.85714285716,141218.8,5.413333333333334,5595.666666666667,24.895333333333333
282000.0,141230.2,5.42,5594.5,24.898
284285.71428571426,141241.6,5.426666666666667,5593.333333333333,24.900666666666666
286571.4285714286,141253.0,5.433333333333334,5592.166666666667,24.903333333333332
288857.14285714284,141264.4,5.44,5591.0,24.906
291142.85714285716,141275.8,5.446666666666667,5589.833333333333,24.908666666666665
293428.5714285714,141287.2,5.453333333333333,5588.666666666667,24.911333333333335
295714.28571428574,141298.6,5.46,5587.5,24.914
298000.0,141310.0,5.466666666666667,5586.333333333333,24.916666666666668
297571.4285714286,141321.4,5.473333333333334,5585.166666666667,24.919333333333334
297142.85714285716,141332.8,5.48,5584.0,24.922
296714.28571428574,141344.2,5.486666666666666,5582.833333333333,24.924666666666667
296285.71428571426,141355.6,5.493333333333333,5581.666666666667,24.927333333333333
295857.14285714284,141367.0,5.5,5580.5,24.93
295428.5714285714,141378.4,5.506666666666667,5579.333333333333,24.932666666666666
295000.0,141389.8,5.513333333333334,5578.166666666667,24.935333333333332
291285.71428571426,141401.2,5.52,5577.0,24.938
287571.4285714286,141412.6,5.526666666666666,5575.833333333333,24.940666666666665
283857.14285714284,141424.0,5.533333333333333,5574.666666666667,24.94333333333333
280142.85714285716,141435.4,5.54,5573.5,24.945999999999998
276428.5714285714,141446.8,5.546666666666667,5572.333333333333,24.948666666666664
272714.28571428574,141458.2,5.553333333333333,5571.166666666667,24.951333333333334
269000.0,141469.6,5.56,5570.0,24.954
268714.28571428574,141481.0,5.566666666666666,5568.833333333333,24.956666666666667
268428.5714285714,141492.4,5.573333333333333,5567.666666666667,24.959333333333333
268142.85714285716,141503.8,5.58,5566.5,24.962
267857.14285714284,141515.2,5.586666666666666,5565.333333333333,24.964666666666666
267571.4285714286,141526.6,5.593333333333333,5564.166666666667,24.967333333333332
267285.71428571426,141538.0,5.6,5563.0,24.97
267000.0,141543.51612903227,5.590322580645161,5552.8387096774195,24.97
267571.4285714286,141549.03225806452,5.580645161290322,5542.677419354839,24.97
268142.85714285716,141554.5483870968,5.570967741935483,5532.5161290322585,24.97
268714.28571428574,141560.06451612903,5.5612903225806445,5522.354838709677,24.97
269285.71428571426,141565.5806451613,5.551612903225806,5512.193548387097,24.97
269857.14285714284,141571.09677419355,5.541935483870968,5502.032258064516,24.97
270428.5714285714,141576.61290322582,5.532258064516129,5491.870967741936,24.97
271000.0,141582.12903225806,5.52258064516129,5481.709677419355,24.97
271714.28571428574,141587.64516129033,5.512903225806451,5471.548387096775,24.97
272428.5714285714,141593.16129032258,5.503225806451613,5461.387096774193,24.97
273142.85714285716,141598.67741935485,5.493548387096774,5451.225806451613,24.97
273857.14285714284,141604.1935483871,5.483870967741935,5441.064516129032,24.97
274571.4285714286,141609.70967741936,5.474193548387096,5430.903225806452,24.97
275285.71428571426,141615.2258064516,5.4645161290322575,5420.741935483871,24.97
276000.0,141620.74193548388,5.454838709677419,5410.580645161291,24.97
276714.28571428574,141626.25806451612,5.445161290322581,5400.419354838709,24.97
277428.5714285714,141631.7741935484,5.435483870967742,5390.258064516129,24.97
278142.85714285716,141637.29032258064,5.425806451612903,5380.096774193548,24.97
278857.14285714284,141642.8064516129,5.416129032258064,5369.935483870968,24.97
279571.4285714286,141648.32258064515,5.406451612903226,5359.774193548387,24.97
280285.71428571426,141653.83870967742,5.396774193548387,5349.612903225807,24.97
281000.0,141659.35483870967,5.387096774193548,5339.451612903225,24.97
280142.85714285716,141664.87096774194,5.377419354838709,5329.290322580645,24.97
279285.71428571426,141670.38709677418,5.3677419354838705,5319.129032258064,24.97
278428.5714285714,141675.90322580645,5.358064516129032,5308.967741935484,24.97
277571.4285714286,141681.4193548387,5.348387096774194,5298.806451612903,24.97
276714.28571428574,141686.93548387097,5.338709677419355,5288.645161290323,24.97
275857.14285714284,141692.4516129032,5.329032258064516,5278.4838709677415,24.97
275000.0,141697.96774193548,5.319354838709677,5268.322580645161,24.97
275428.5714285714,141703.48387096773,5.309677419354839,5258.1612903225805,24.97
275857.14285714284,141709.0,5.3,5248.0,24.97
276285.71428571426,141718.4,5.296666666666667,5274.933333333333,24.971333333333334
276714.28571428574,141727.8,5.293333333333333,5301.866666666667,24.972666666666665
277142.85714285716,141737.2,5.29,5328.8,24.974
277571.4285714286,141746.6,5.286666666666666,5355.733333333334,24.97533333333333
278000.0,141756.0,5.283333333333333,5382.666666666667,24.976666666666667
276714.28571428574,141765.4,5.28,5409.6,24.977999999999998
275428.5714285714,141774.8,5.276666666666666,5436.533333333334,24.979333333333333
274142.85714285716,141784.2,5.273333333333333,5463.466666666666,24.980666666666668
272857.14285714284,141793.6,5.27,5490.4,24.982
271571.4285714286,141803.0,5.266666666666667,5517.333333333333,24.983333333333334
270285.71428571426,141812.4,5.263333333333334,5544.266666666666,24.984666666666666
269000.0,141821.8,5.26,5571.2,24.986
269571.4285714286,141831.2,5.256666666666667,5598.133333333333,24.987333333333332
270142.85714285716,141840.6,5.253333333333333,5625.066666666667,24.988666666666667
270714.28571428574,141850.0,5.25,5652.0,24.990000000000002
271285.71428571426,141859.4,5.246666666666667,5678.933333333333,24.991333333333333
271857.14285714284,141868.8,5.243333333333333,5705.866666666667,24.99266666666667
272428.5714285714,141878.2,5.24,5732.8,24.994
273000.0,141887.6,5.236666666666666,5759.733333333334,24.995333333333335
273285.71428571426,141897.0,5.233333333333333,5786.666666666667,24.996666666666666
273571.4285714286,141906.4,5.23,5813.6,24.998
273857.14285714284,141915.8,5.226666666666667,5840.533333333333,24.999333333333333
274142.85714285716,141925.2,5.223333333333334,5867.466666666667,25.000666666666667
274428.5714285714,141934.6,5.22,5894.4,25.002000000000002
274714.28571428574,141944.0,5.216666666666667,5921.333333333333,25.003333333333334
275000.0,141953.4,5.213333333333334,5948.266666666666,25.00466666666667
277428.5714285714,141962.8,5.21,5975.2,25.006
279857.14285714284,141972.2,5.206666666666667,6002.133333333333,25.007333333333335
282285.71428571426,141981.6,5.203333333333333,6029.066666666667,25.008666666666667
284714.28571428574,141991.0,5.2,6056.0,25.01
287142.85714285716,141995.32258064515,5.1967741935483875,6037.0,25.012580645161293
289571.4285714286,141999.64516129033,5.193548387096774,6018.0,25.01516129032258
292000.0,142003.96774193548,5.190322580645161,5999.0,25.017741935483873
291000.0,142008.29032258064,5.187096774193549,5980.0,25.020322580645164
290000.0,142012.61290322582,5.183870967741935,5961.0,25.022903225806452
289000.0,142016.93548387097,5.180645161290323,5942.0,25.025483870967744
288000.0,142021.25806451612,5.17741935483871,5923.0,25.028064516129035
287000.0,142025.5806451613,5.174193548387096,5904.0,25.030645161290323
286000.0,142029.90322580645,5.170967741935484,5885.0,25.033225806451615
285000.0,142034.2258064516,5.167741935483871,5866.0,25.035806451612903
282142.85714285716,142038.5483870968,5.164516129032258,5847.0,25.038387096774194
279285.71428571426,142042.87096774194,5.161290322580645,5828.0,25.040967741935486
276428.5714285714,142047.1935483871,5.158064516129032,5809.0,25.043548387096774
273571.4285714286,142051.51612903227,5.154838709677419,5790.0,25.046129032258065
270714.28571428574,142055.83870967742,5.151612903225806,5771.0,25.048709677419357
267857.14285714284,142060.16129032258,5.148387096774194,5752.0,25.051290322580645
265000.0,142064.48387096773,5.145161290322581,5733.0,25.053870967741936
265571.4285714286,142068.8064516129,5.141935483870967,5714.0,25.056451612903228
266142.85714285716,142073.12903225806,5.138709677419355,5695.0,25.059032258064516
266714.28571428574,142077.4516129032,5.135483870967742,5676.0,25.061612903225807
267285.71428571426,142081.7741935484,5.132258064516129,5657.0,25.0641935483871
267857.14285714284,142086.09677419355,5.129032258064516,5638.0,25.066774193548387
268428.5714285714,142090.4193548387,5.125806451612903,5619.0,25.06935483870968
269000.0,142094.74193548388,5.12258064516129,5600.0,25.071935483870966
269142.85714285716,142099.06451612903,5.119354838709677,5581.0,25.074516129032258
269285.71428571426,142103.38709677418,5.116129032258065,5562.0,25.07709677419355
269428.5714285714,142107.70967741936,5.112903225806451,5543.0,25.079677419354837
269571.4285714286,142112.03225806452,5.109677419354838,5524.0,25.08225806451613
269714.28571428574,142116.35483870967,5.106451612903226,5505.0,25.08483870967742
269857.14285714284,142120.67741935485,5.103225806451612,5486.0,25.08741935483871
270000.0,142125.0,5.1,5467.0,25.09
270571.4285714286,142129.83870967742,5.096774193548387,5467.677419354839,25.090645161290322
271142.85714285716,142134.67741935485,5.0935483870967735,5468.354838709677,25.091290322580644
271714.28571428574,142139.51612903227,5.090322580645161,5469.032258064516,25.091935483870966
272285.71428571426,142144.35483870967,5.087096774193548,5469.709677419355,25.09258064516129
272857.14285714284,142149.1935483871,5.083870967741936,5470.387096774193,25.093225806451613
273428.5714285714,142154.03225806452,5.080645161290322,5471.064516129032,25.093870967741935
274000.0,142158.87096774194,5.077419354838709,5471.741935483871,25.094516129032257
274714.28571428574,142163.70967741936,5.074193548387097,5472.419354838709,25.09516129032258
275428.5714285714,142168.5483870968,5.070967741935483,5473.096774193548,25.0958064516129
276142.85714285716,142173.38709677418,5.067741935483871,5473.774193548387,25.096451612903227
276857.14285714284,142178.2258064516,5.064516129032258,5474.451612903225,25.09709677419355
277571.4285714286,142183.06451612903,5.061290322580645,5475.129032258064,25.09774193548387
278285.71428571426,142187.90322580645,5.058064516129032,5475.806451612903,25.098387096774193
279000.0,142192.74193548388,5.054838709677419,5476.4838709677415,25.099032258064515
278285.71428571426,142197.5806451613,5.051612903225807,5477.1612903225805,25.099677419354837
277571.4285714286,142202.4193548387,5.048387096774193,5477.8387096774195,25.100322580645162
276857.14285714284,142207.25806451612,5.04516129032258,5478.5161290322585,25.100967741935484
276142.85714285716,142212.09677419355,5.041935483870968,5479.193548387097,25.101612903225806
275428.5714285714,142216.93548387097,5.038709677419354,5479.870967741936,25.10225806451613
274714.28571428574,142221.7741935484,5.035483870967742,5480.548387096775,25.10290322580645
274000.0,142226.61290322582,5.032258064516129,5481.225806451613,25.103548387096772
274714.28571428574,142231.4516129032,5.029032258064516,5481.903225806452,25.104193548387098
275428.5714285714,142236.29032258064,5.025806451612903,5482.580645161291,25.10483870967742
276142.85714285716,142241.12903225806,5.02258064516129,5483.258064516129,25.105483870967742
276857.14285714284,142245.96774193548,5.019354838709678,5483.935483870968,25.106129032258064
277571.4285714286,142250.8064516129,5.016129032258064,5484.612903225807,25.106774193548386
278285.71428571426,142255.64516129033,5.012903225806451,5485.290322580645,25.107419354838708
279000.0,142260.48387096773,5.009677419354839,5485.967741935484,25.108064516129033
278142.85714285716,142265.32258064515,5.006451612903226,5486.645161290323,25.108709677419355
277285.71428571426,142270.16129032258,5.003225806451613,5487.322580645161,25.109354838709677
276428.5714285714,142275.0,5.0,5488.0,25.11
275571.4285714286,142285.13333333333,5.0,5497.5,25.113
274714.28571428574,142295.26666666666,5.0,5507.0,25.116
273857.14285714284,142305.4,5.0,5516.5,25.119
273000.0,142315.53333333333,5.0,5526.0,25.122
271714.28571428574,142325.66666666666,5.0,5535.5,25.125
270428.5714285714,142335.8,5.0,5545.0,25.128
269142.85714285716,142345.93333333332,5.0,5554.5,25.131
267857.14285714284,142356.06666666668,5.0,5564.0,25.134
266571.4285714286,142366.2,5.0,5573.5,25.137
265285.71428571426,142376.33333333334,5.0,5583.0,25.14
264000.0,142386.46666666667,5.0,5592.5,25.143
264714.28571428574,142396.6,5.0,5602.0,25.146
265428.5714285714,142406.73333333334,5.0,5611.5,25.149
266142.85714285716,142416.86666666667,5.0,5621.0,25.152
266857.14285714284,142427.0,5.0,5630.5,25.155
267571.4285714286,142437.13333333333,5.0,5640.0,25.157999999999998
268285.71428571426,142447.26666666666,5.0,5649.5,25.160999999999998
269000.0,142457.4,5.0,5659.0,25.163999999999998
269428.5714285714,142467.53333333333,5.0,5668.5,25.166999999999998
269857.14285714284,142477.66666666666,5.0,5678.0,25.169999999999998
270285.71428571426,142487.8,5.0,5687.5,25.173
270714.28571428574,142497.93333333332,5.0,5697.0,25.176
271142.85714285716,142508.06666666668,5.0,5706.5,25.179
271571.4285714286,142518.2,5.0,5716.0,25.182
272000.0,142528.33333333334,5.0,5725.5,25.185
271285.71428571426,142538.46666666667,5.0,5735.0,25.188
270571.4285714286,142548.6,5.0,5744.5,25.191
269857.14285714284,142558.73333333334,5.0,5754.0,25.194
269142.85714285716,142568.86666666667,5.0,5763.5,25.197
268428.5714285714,142579.0,5.0,5773.0,25.2
267714.28571428574,142586.38709677418,5.003225806451613,5770.903225806452,25.201612903225804
267000.0,142593.7741935484,5.006451612903226,5768.806451612903,25.203225806451613
266714.28571428574,142601.16129032258,5.009677419354839,5766.709677419355,25.204838709677418
266428.5714285714,142608.5483870968,5.012903225806451,5764.612903225807,25.206451612903226
266142.85714285716,142615.93548387097,5.016129032258064,5762.5161290322585,25.20806451612903
265857.14285714284,142623.32258064515,5.019354838709678,5760.419354838709,25.20967741935484
265571.4285714286,142630.70967741936,5.02258064516129,5758.322580645161,25.211290322580645
265285.71428571426,142638.09677419355,5.025806451612903,5756.225806451613,25.21290322580645
265000.0,142645.48387096773,5.029032258064516,5754.129032258064,25.21451612903226
264857.14285714284,142652.87096774194,5.032258064516129,5752.032258064516,25.216129032258063
264714.28571428574,142660.25806451612,5.035483870967742,5749.935483870968,25.217741935483872
264571.4285714286,142667.64516129033,5.038709677419354,5747.8387096774195,25.219354838709677
264428.5714285714,142675.03225806452,5.041935483870968,5745.741935483871,25.220967741935482
264285.71428571426,142682.4193548387,5.04516129032258,5743.645161290323,25.22258064516129
264142.85714285716,142689.8064516129,5.048387096774193,5741.548387096775,25.224193548387095
264000.0,142697.1935483871,5.051612903225807,5739.451612903225,25.225806451612904
264000.0,142704.5806451613,5.054838709677419,5737.354838709677,25.22741935483871
264000.0,142711.96774193548,5.058064516129032,5735.258064516129,25.229032258064517
264000.0,142719.35483870967,5.061290322580645,5733.1612903225805,25.230645161290322
264000.0,142726.74193548388,5.064516129032258,5731.064516129032,25.232258064516127
264000.0,142734.12903225806,5.067741935483871,5728.967741935484,25.233870967741936
264000.0,142741.51612903227,5.070967741935483,5726.870967741936,25.23548387096774
264000.0,142748.90322580645,5.074193548387097,5724.774193548387,25.23709677419355
265571.4285714286,142756.29032258064,5.077419354838709,5722.677419354839,25.238709677419354
267142.85714285716,142763.67741935485,5.080645161290322,5720.580645161291,25.24032258064516
268714.28571428574,142771.06451612903,5.083870967741936,5718.4838709677415,25.241935483870968
270285.71428571426,142778.4516129032,5.087096774193548,5716.387096774193,25.243548387096773
271857.14285714284,142785.83870967742,5.090322580645161,5714.290322580645,25.24516129032258
273428.5714285714,142793.2258064516,5.0935483870967735,5712.193548387097,25.246774193548386
275000.0,142800.61290322582,5.096774193548387,5710.096774193548,25.248387096774195
275142.85714285716,142808.0,5.1,5708.0,25.25
275285.71428571426,142816.96666666667,5.096666666666667,5712.566666666667,25.25
275428.5714285714,142825.93333333332,5.093333333333333,5717.133333333333,25.25
275571.4285714286,142834.9,5.09,5721.7,25.25
275714.28571428574,142843.86666666667,5.086666666666666,5726.266666666666,25.25
275857.14285714284,142852.83333333334,5.083333333333333,5730.833333333333,25.25
276000.0,142861.8,5.08,5735.4,25.25
275428.5714285714,142870.76666666666,5.076666666666666,5739.966666666666,25.25
274857.14285714284,142879.73333333334,5.073333333333333,5744.533333333334,25.25
274285.71428571426,142888.7,5.069999999999999,5749.1,25.25
273714.28571428574,142897.66666666666,5.066666666666666,5753.666666666667,25.25
273142.85714285716,142906.63333333333,5.0633333333333335,5758.233333333334,25.25
272571.4285714286,142915.6,5.06,5762.8,25.25
272000.0,142924.56666666668,5.056666666666667,5767.366666666667,25.25
270428.5714285714,142933.53333333333,5.053333333333333,5771.933333333333,25.25
268857.14285714284,142942.5,5.05,5776.5,25.25
267285.71428571426,142951.46666666667,5.046666666666667,5781.066666666667,25.25
265714.28571428574,142960.43333333332,5.043333333333333,5785.633333333333,25.25
264142.85714285716,142969.4,5.04,5790.2,25.25
262571.4285714286,142978.36666666667,5.036666666666666,5794.766666666666,25.25
261000.0,142987.33333333334,5.033333333333333,5799.333333333333,25.25
261571.42857142858,142996.3,5.03,5803.9,25.25
262142.85714285713,143005.26666666666,5.026666666666666,5808.466666666666,25.25
262714.28571428574,143014.23333333334,5.023333333333333,5813.033333333334,25.25
263285.71428571426,143023.2,5.02,5817.6,25.25
263857.14285714284,143032.16666666666,5.016666666666667,5822.166666666667,25.25
264428.5714285714,143041.13333333333,5.013333333333334,5826.733333333334,25.25
265000.0,143050.1,5.01,5831.3,25.25
267142.85714285716,143059.06666666668,5.006666666666667,5835.866666666667,25.25
269285.71428571426,143068.03333333333,5.003333333333333,5840.433333333333,25.25
271428.5714285714,143077.0,5.0,5845.0,25.25
273571.4285714286,143081.29032258064,4.993548387096774,5850.387096774193,25.253870967741936
275714.28571428574,143085.5806451613,4.987096774193549,5855.774193548387,25.25774193548387
277857.14285714284,143089.87096774194,4.980645161290322,5861.1612903225805,25.261612903225807
280000.0,143094.16129032258,4.974193548387097,5866.548387096775,25.265483870967742
278285.71428571426,143098.4516129032,4.967741935483871,5871.935483870968,25.269354838709678
276571.4285714286,143102.74193548388,4.961290322580645,5877.322580645161,25.273225806451613
274857.14285714284,143107.03225806452,4.95483870967742,5882.709677419355,25.27709677419355
273142.85714285716,143111.32258064515,4.948387096774193,5888.096774193548,25.280967741935484
271428.5714285714,143115.61290322582,4.941935483870967,5893.4838709677415,25.28483870967742
269714.28571428574,143119.90322580645,4.935483870967742,5898.870967741936,25.288709677419355
268000.0,143124.1935483871,4.929032258064516,5904.258064516129,25.29258064516129
266857.14285714284,143128.48387096773,4.922580645161291,5909.645161290323,25.296451612903226
265714.28571428574,143132.7741935484,4.916129032258064,5915.032258064516,25.30032258064516
264571.4285714286,143137.06451612903,4.909677419354838,5920.419354838709,25.304193548387097
263428.5714285714,143141.35483870967,4.903225806451613,5925.806451612903,25.308064516129033
262285.71428571426,143145.64516129033,4.896774193548387,5931.193548387097,25.31193548387097
261142.85714285713,143149.93548387097,4.890322580645162,5936.580645161291,25.315806451612904
260000.0,143154.2258064516,4.883870967741935,5941.967741935484,25.31967741935484
262285.71428571426,143158.51612903227,4.877419354838709,5947.354838709677,25.323548387096775
264571.4285714286,143162.8064516129,4.870967741935484,5952.741935483871,25.32741935483871
266857.14285714284,143167.09677419355,4.864516129032258,5958.129032258064,25.331290322580646
269142.85714285716,143171.38709677418,4.858064516129032,5963.516129032258,25.33516129032258
271428.5714285714,143175.67741935485,4.851612903225806,5968.903225806452,25.339032258064517
273714.28571428574,143179.96774193548,4.84516129032258,5974.290322580645,25.342903225806452
276000.0,143184.25806451612,4.838709677419355,5979.677419354839,25.346774193548388
275571.4285714286,143188.5483870968,4.832258064516129,5985.064516129032,25.350645161290323
275142.85714285716,143192.83870967742,4.825806451612903,5990.451612903225,25.35451612903226
274714.28571428574,143197.12903225806,4.819354838709677,5995.8387096774195,25.358387096774194
274285.71428571426,143201.4193548387,4.812903225806451,6001.225806451613,25.36225806451613
273857.14285714284,143205.70967741936,4.806451612903226,6006.612903225807,25.366129032258065
273428.5714285714,143210.0,4.8,6012.0,25.37
273000.0,143216.35483870967,4.8032258064516125,6004.193548387097,25.370322580645162
274571.4285714286,143222.70967741936,4.806451612903226,5996.387096774193,25.370645161290323
276142.85714285716,143229.06451612903,4.809677419354839,5988.580645161291,25.370967741935484
277714.28571428574,143235.4193548387,4.812903225806451,5980.774193548387,25.371290322580645
279285.71428571426,143241.7741935484,4.816129032258065,5972.967741935484,25.371612903225806
280857.14285714284,143248.12903225806,4.819354838709677,5965.1612903225805,25.371935483870967
282428.5714285714,143254.48387096773,4.82258064516129,5957.354838709677,25.372258064516128
284000.0,143260.83870967742,4.825806451612904,5949.548387096775,25.372580645161293
284857.14285714284,143267.1935483871,4.829032258064516,5941.741935483871,25.372903225806454
285714.28571428574,143273.5483870968,4.832258064516129,5933.935483870968,25.373225806451615
286571.4285714286,143279.90322580645,4.835483870967742,5926.129032258064,25.373548387096776
287428.5714285714,143286.25806451612,4.838709677419355,5918.322580645161,25.373870967741937
288285.71428571426,143292.61290322582,4.841935483870968,5910.5161290322585,25.374193548387098
289142.85714285716,143298.96774193548,4.845161290322581,5902.709677419355,25.37451612903226
290000.0,143305.32258064515,4.848387096774194,5894.903225806452,25.37483870967742
287000.0,143311.67741935485,4.851612903225806,5887.096774193548,25.37516129032258
284000.0,143318.03225806452,4.854838709677419,5879.290322580645,25.37548387096774
281000.0,143324.38709677418,4.858064516129033,5871.4838709677415,25.375806451612902
278000.0,143330.74193548388,4.861290322580645,5863.677419354839,25.376129032258063
275000.0,143337.09677419355,4.864516129032258,5855.870967741936,25.376451612903224
272000.0,143343.4516129032,4.867741935483871,5848.064516129032,25.376774193548385
269000.0,143349.8064516129,4.870967741935484,5840.258064516129,25.377096774193546
270857.14285714284,143356.16129032258,4.874193548387097,5832.451612903225,25.377419354838707
